id_edicion,anio,id_evento,evento,codigo_noc,gold,silver,bronze,filas_atleta,estado,motivo,fuente_oficial
53,2014,2319,"Ski Jumping Men's Large Hill, Team",AUT,,Gregor Schlierenzauer; Michael Haybck; Thomas Diethart; Thomas Morgenstern,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2319,"Ski Jumping Men's Large Hill, Team",GER,Andreas Wank; Andreas Wellinger; Marinus Kraus; Severin Freund,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2327,Freestyle Skiing Women's Aerials,AUS,,,Lydia Ierodiaconou-Lassila,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2327,Freestyle Skiing Women's Aerials,BLR,Alla Petrovna Tsuper,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2327,Freestyle Skiing Women's Aerials,CHN,,Xu Mengtao,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2335,"Short Track Speed Skating Men's 5,000 metres Relay",RUS,Ruslan Zakharov; Semyon Yelistratov; Viktor An; Vladimir Grigoryev,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2335,"Short Track Speed Skating Men's 5,000 metres Relay",USA,,"Chris Creveling; Eduardo C. ""Eddy"" Alvarez; J. R. Celski; Jordan Malone",,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2335,"Short Track Speed Skating Men's 5,000 metres Relay",CHN,,,Chen Dequan; Han Tianyu; Shi Jingnan; Wu Dajing,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2341,Biathlon Women's 10 kilometres Pursuit,NOR,,Tora Berger,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2341,Biathlon Women's 10 kilometres Pursuit,SLO,,,Teja Gregorin,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2341,Biathlon Women's 10 kilometres Pursuit,BLR,Darya Vladimirovna Domracheva,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2342,Biathlon Women's 12.5 kilometres Mass Start,NOR,,,Tiril Eckhoff,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2342,Biathlon Women's 12.5 kilometres Mass Start,BLR,Darya Vladimirovna Domracheva,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2342,Biathlon Women's 12.5 kilometres Mass Start,CZE,,Gabriela Soukalov (-Koukalov),,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2343,Biathlon Women's 4 x 6 kilometres Relay,NOR,,,Ann Kristin Flatland; Fanny Horn; Tiril Eckhoff; Tora Berger,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2343,Biathlon Women's 4 x 6 kilometres Relay,RUS,,Olga Vilukhina; Olga Zaytseva; Yana Romanova; Yekaterina Shumilova,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2343,Biathlon Women's 4 x 6 kilometres Relay,UKR,Olena Mykhailivna Pidhrushna; Valj Semerenko; Vita Semerenko; Yuliya Valentynivna Dzhyma,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2351,Skeleton Men's Skeleton,LAT,,Martins Dukurs,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2351,Skeleton Men's Skeleton,RUS,Aleksandr Vladimirovich Tretyakov,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2351,Skeleton Men's Skeleton,USA,,,Matt Antoine,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2360,Luge Men's Singles,ITA,,,Armin Zggeler,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2360,Luge Men's Singles,RUS,,Albert Demchenko,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2360,Luge Men's Singles,GER,Felix Loch,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2361,Luge Mixed (Men)'s Doubles,LAT,,,Andris ics; Juris ics,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2361,Luge Mixed (Men)'s Doubles,AUT,,Andreas Linger; Wolfgang Linger,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2361,Luge Mixed (Men)'s Doubles,GER,Tobias Arlt; Tobias Wendl,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2364,"Speed Skating Women's 3,000 metres",NED,"Irene Karlijn ""Ireen"" Wst",,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2364,"Speed Skating Women's 3,000 metres",RUS,,,Olga Graf,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2364,"Speed Skating Women's 3,000 metres",CZE,,Martina Sblkov,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,SWE,Anna Margret Haag (Hansson-); Charlotte Kalla; Emma Christina Wikn; Ida Ingemarsdotter,,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,FIN,,Aino-Kaisa Saarinen; Anne Maria Kyllnen; Kerttu Niskanen; Krista Lhteenmki (-Prmkoski),,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,GER,,,Claudia Knzel-Nystad; Denise Herrmann; Nicole Fessel; Stefanie Bhler,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2371,Skeleton Women's Skeleton,RUS,,,Yelena Nikitina,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2371,Skeleton Women's Skeleton,USA,,Noelle Pikus-Pace,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2371,Skeleton Women's Skeleton,GBR,Lizzy Yarnold,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2392,"Short Track Speed Skating Women's 3,000 metres Relay",ITA,,,Arianna Fontana; Elena Viviani; Lucia Peretti; Martina Valcepina,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2392,"Short Track Speed Skating Women's 3,000 metres Relay",KOR,Gong Sang-Jeong; Jo Hae-Ri; Kim A-Lang; Park Seung-Hui; Shim Seok-Hui,,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2392,"Short Track Speed Skating Women's 3,000 metres Relay",CAN,,Jessica Hewitt; Marianne St-Gelais; Marie-ve Drolet; Valrie Maltais,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2393,Freestyle Skiing Women's Moguls,USA,,,Hannah Kearney,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2393,Freestyle Skiing Women's Moguls,CAN,Justine Dufour-Lapointe,Chlo Dufour-Lapointe,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2394,Short Track Speed Skating Men's 500 metres,RUS,Viktor An,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2394,Short Track Speed Skating Men's 500 metres,CAN,,,Charle Cournoyer,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2394,Short Track Speed Skating Men's 500 metres,CHN,,Wu Dajing,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2404,"Ski Jumping Women's Normal Hill, Individual",AUT,,Daniela Iraschko-Stolz,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2404,"Ski Jumping Women's Normal Hill, Individual",FRA,,,Coline Mattel,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2404,"Ski Jumping Women's Normal Hill, Individual",GER,Carina Vogt,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2405,"Short Track Speed Skating Men's 1,000 metres",NED,,,Sjinkie Knegt,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2405,"Short Track Speed Skating Men's 1,000 metres",RUS,Viktor An,Vladimir Grigoryev,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2406,"Short Track Speed Skating Men's 1,500 metres",RUS,,,Viktor An,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2406,"Short Track Speed Skating Men's 1,500 metres",CAN,Charles Hamelin,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2406,"Short Track Speed Skating Men's 1,500 metres",CHN,,Han Tianyu,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2413,Cross Country Skiing Men's Team Sprint,RUS,,Maksim Vylegzhanin; Nikita Kryukov,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2413,Cross Country Skiing Men's Team Sprint,SWE,,,Karl Emil Jnsson; Teodor Peterson,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2413,Cross Country Skiing Men's Team Sprint,FIN,Iivo Niskanen; Sami Olavi Jauhojrvi,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2414,Snowboarding Women's Halfpipe,AUS,,Torah Bright,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2414,Snowboarding Women's Halfpipe,USA,Kaitlyn Farrington,,Kelly Clark,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2418,Cross Country Skiing Women's Sprint,NOR,Maiken Caspersen Falla,Ingvild Flugstad stberg,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2418,Cross Country Skiing Women's Sprint,SLO,,,Vesna Fabjan,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2441,Snowboarding Women's Slopestyle,USA,Jamie Anderson,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2441,Snowboarding Women's Slopestyle,FIN,,Enni Eriika  Rukajrvi,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2441,Snowboarding Women's Slopestyle,GBR,,,Jenny Jones,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2443,Snowboarding Men's Parallel Giant Slalom,RUS,Vic Wild,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2443,Snowboarding Men's Parallel Giant Slalom,SLO,,,an Koir,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2443,Snowboarding Men's Parallel Giant Slalom,SUI,,Nevin Galmarini,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2444,Snowboarding Men's Boardercross,RUS,,Nikolay Olyunin,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2444,Snowboarding Men's Boardercross,USA,,,Alex Deibold,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2444,Snowboarding Men's Boardercross,FRA,Pierre Vaultier,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2445,Snowboarding Men's Parallel Slalom,AUT,,,Benjamin Karl,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2445,Snowboarding Men's Parallel Slalom,RUS,Vic Wild,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2445,Snowboarding Men's Parallel Slalom,SLO,,an Koir,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2451,Cross Country Skiing Women's Team Sprint,NOR,Ingvild Flugstad stberg; Marit Bjrgen,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2451,Cross Country Skiing Women's Team Sprint,SWE,,,Ida Ingemarsdotter; Tpp Karin Stina Nilsson,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2451,Cross Country Skiing Women's Team Sprint,FIN,,Aino-Kaisa Saarinen; Kerttu Niskanen,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2457,Biathlon Men's 15 kilometres Mass Start,NOR,Emil Hegle Svendsen,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2457,Biathlon Men's 15 kilometres Mass Start,CZE,,,Ondej Moravec,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2457,Biathlon Men's 15 kilometres Mass Start,FRA,,Martin Fourcade,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2458,Cross Country Skiing Men's 30 km Skiathlon,NOR,,,Martin Johnsrud Sundby,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2458,Cross Country Skiing Men's 30 km Skiathlon,SUI,Dario Cologna,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2458,Cross Country Skiing Men's 30 km Skiathlon,SWE,,Marcus Hellner,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2465,Speed Skating Men's Team Pursuit (8 laps),KOR,,Ju Hyeong-Jun; Kim Cheol-Min; Lee Seung-Hun,,3,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2465,Speed Skating Men's Team Pursuit (8 laps),NED,Jan Blokhuijsen; Koen Verweij; Sven Kramer,,,3,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
53,2014,2465,Speed Skating Men's Team Pursuit (8 laps),POL,,,Jan Marek Szymaski; Konrad ukasz Niedwiedzki; Zbigniew Marcin Brdka,3,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
