componente_atleta,miembros,nombres,tamano,fuentes,pares_evaluados,pares_safe,pares_review_conflict,pares_same_source_review,transitividad_insegura,attribute_conflict,clasificacion,id_atleta_canonico_propuesto,nombre_canonico_propuesto,puntuacion_completitud_canonico,razon,campos_a_rellenar,campos_attribute_conflict
AT017286,166117;263302,Lylian Malherbaud-Lecomte-Guyonneau | Lylian Malherbaud-lecomte-guyonneau,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,263302,Lylian Malherbaud-lecomte-guyonneau,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017287,166118;263311,Policarp Malhin | Policarp Malhin,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166118,Policarp Malhin,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017288,166120;263323,tefan Malk | tefan Malk,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166120,tefan Malk,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017289,166121;263324,Zuzana Malkov | Zuzana Malkov,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166121,Zuzana Malkov,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017290,166137;263350,Jean-Yves Mallat | Jean-Yves Mallat,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166137,Jean-Yves Mallat,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017291,166147;263401,Hkan Malmrot | Hkan Malmrot,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,263401,Hkan Malmrot,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017292,166174;263481,Bogusaw Mamiski | Bogusaw Mamiski,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166174,Bogusaw Mamiski,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017293,166176;263482,Prspero A. Mammana | Prspero Mammana,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,263482,Prspero Mammana,1/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017294,166184;263502,Ramro Maalich | Ramro Maalich,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,263502,Ramro Maalich,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017295,166198;263576,Duan Mandi | Duan Mandi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166198,Duan Mandi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017296,166199;263577,Marko Mandi | Marko Mandi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166199,Marko Mandi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017297,166200;263578,Milica Mandi | Milica Mandi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166200,Milica Mandi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017298,166212;263624,Malang Man | Malang Man,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166212,Malang Man,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017299,166215;263628,Remo Manelli | Remo Manelli,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,263628,Remo Manelli,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017300,166218;263637,Laurence Manfrdi | Laurence Manfrdi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166218,Laurence Manfrdi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017301,166228;263679,Dimitrios Manglaras | Dimitrios Manglaras,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166228,Dimitrios Manglaras,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017302,166253;263837,Predrag Manojlovi | Predrag Manojlovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166253,Predrag Manojlovi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017303,166278;263974,Alessandro Manzo | Alessandro Manzo,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,263974,Alessandro Manzo,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017304,166281;263991,Camalddin Maqomedov | Camalddin Maqomedov,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166281,Camalddin Maqomedov,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017305,166307;264072,Alexander Marek | Alexander Marek,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166307,Alexander Marek,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017306,166359;264219,Yusra Mardini | Yusra Mardini,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166359,Yusra Mardini,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017307,166386;264316,Anja Margeti | Anja Margeti,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264316,Anja Margeti,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017308,166389;264321,Marina Marghiev-Nicienco | Marina Marghiev-nicienco,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166389,Marina Marghiev-Nicienco,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017309,166402;264361,Martin Mari | Martin Mari,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166402,Martin Mari,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017310,166406;264371,Lopold Marien | Lopold Marien,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166406,Lopold Marien,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017311,166411;264384,Sran Marilovi | Sran Marilovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166411,Sran Marilovi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017312,166433;264454,Boko Marinko | Boko Marinko,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166433,Boko Marinko,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017313,166439;264478,Galina Marinova | Galina Marinova,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,166439,Galina Marinova,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017314,166455;264517,Vasile Mariuan | Vasile Mariuan,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166455,Vasile Mariuan,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017315,166470;264557,Jadwiga Marko-Ksiek | Jadwiga Marko-ksiek,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166470,Jadwiga Marko-Ksiek,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017316,166472;264581,Georgi Markov | Georgi Markov,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,166472,Georgi Markov,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017317,166473;264582,Georgi Markov | Georgi Markov,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,166473,Georgi Markov,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017318,166474;264587,Zuzana Markov | Zuzana Markov,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166474,Zuzana Markov,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017319,166479;264588,Milo Markovi | Milo Markovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166479,Milo Markovi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017320,166480;264589,Nemanja Markovi | Nemanja Markovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264589,Nemanja Markovi,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017321,166495;264622,Svavar Marksson | Svavar Marksson,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166495,Svavar Marksson,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017322,166502;264654,Anca Mroiu | Anca Mroiu,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166502,Anca Mroiu,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017323,166504;264660,dm Marosi | dm Marosi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166504,dm Marosi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017324,166507;264663,Lszl Marosi | Lszl Marosi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166507,Lszl Marosi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017325,166520;264681,Jacques-Paul Marozeau | Jacques-Paul Marozeau,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264681,Jacques-Paul Marozeau,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017326,166561;264775,Reginald Marsh | Reginald Marsh,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264775,Reginald Marsh,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017327,166582;264860,Anders Mrtensson | Anders Mrtensson,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264860,Anders Mrtensson,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017328,166601;264895,Alphonse Martin | Alphonse Martin,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264895,Alphonse Martin,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017329,166603;264898,Andr Martin | Andr Martin,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,264898,Andr Martin,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017330,166606;264907,Anthony Martin | Anthony Martin,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,166606,Anthony Martin,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017331,166643;265038,Vctor Martn Martn | Vctor Martn,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,166643,Vctor Martn Martn,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017332,166654;265098,Len F. Martinetti | Len Martinetti,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,265098,Len Martinetti,1/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017333,166746;265245,Julio Martnez | Julio Martnez,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166746,Julio Martnez,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017334,166788;265313,Primitivo Martnez | Primitivo Martnez,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,265313,Primitivo Martnez,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017335,166839;265439,Anita Mrton | Anita Mrton,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166839,Anita Mrton,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017336,166851;265468,Stanisaw Marucha | Stanisaw Marucha,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166851,Stanisaw Marucha,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017337,166855;265472,Fedja Marui | Fedja Marui,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166855,Fedja Marui,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017338,166858;265483,Klmn Marvalits | Klmn Marvalits,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,265483,Klmn Marvalits,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017339,166878;265559,Felix Masr | Felix Masr,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166878,Felix Masr,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017340,166880;265562,Yacoub Masboungi | Yacoub Masboungi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166880,Yacoub Masboungi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017341,166895;265613,Vladimr Maka | Vladimr Maka,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166895,Vladimr Maka,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017342,166935;265808,Julius Masvanise | Julius Masvanise,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166935,Julius Masvanise,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017343,166939;265821,Flix Mata | Flix Mata,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166939,Flix Mata,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017344,166944;265834,Risto Mtas | Risto Mtas,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166944,Risto Mtas,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017345,166953;265855,Anioara Matei | Anioara Matei,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166953,Anioara Matei,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017346,166968;265881,Maja Matevi | Maja Matevi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166968,Maja Matevi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017347,166980;265954,Cdric Mathy | Cdric Mathy,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166980,Cdric Mathy,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017348,166994;265965,Vita Matse | Vita Matse,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,166994,Vita Matse,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017349,167005;265986,Valter Matoevi | Valter Matoevi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167005,Valter Matoevi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017350,167022;266090,Arnold Matsulevych | Arnold Matsulevych,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167022,Arnold Matsulevych,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017351,167050;266288,Marian Matoka | Marian Matoka,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266288,Marian Matoka,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017352,167052;266291,Jindich Maudr | Jindich Maudr,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167052,Jindich Maudr,2/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017353,167074;266353,Duan Mavec | Duan Mavec,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167074,Duan Mavec,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017354,167075;266354,Marie Mvers | Marie Mvers,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167075,Marie Mvers,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017355,167076;266359,Vasilios Mavrapostolos | Vasilios Mavrapostolos,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266359,Vasilios Mavrapostolos,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017356,167079;266403,eljko Mavrovi | eljko Mavrovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167079,eljko Mavrovi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017357,167082;266417,Frantiek Maxa | Frantiek Maxa,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266417,Frantiek Maxa,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017358,167085;266449,Jrgen May | Jrgen May,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167085,Jrgen May,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017359,167086;266450,Karl-Maria May | Karl-Maria May,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266450,Karl-Maria May,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017360,167098;266509,Kvin Mayer | Kvin Mayer,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167098,Kvin Mayer,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017361,167102;266522,Georg Mayer-Marton | Georg Mayer-marton,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266522,Georg Mayer-marton,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017362,167119;266589,Ral Mazerati | Ral Mazerati,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167119,Ral Mazerati,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017363,167131;266641,Nikola Mazurov | Nikola Mazurov,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167131,Nikola Mazurov,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017364,167132;266642,Mrti Mazrs | Mrti Mazrs,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,266642,Mrti Mazrs,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017365,167136;266647,Andrs Mazzali | Andrs Mazzali,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167136,Andrs Mazzali,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017366,167211;267610,Mhmmdrsul Mcidov | Mhmmdrsul Mcidov,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167211,Mhmmdrsul Mcidov,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017367,167215;267667,Miloslav Me | Miloslav Me,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167215,Miloslav Me,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017368,167225;267709,Matas Mdici | Matas Mdici,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167225,Matas Mdici,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017369,167231;267727,Hernn Medina | Hernn Medina,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167231,Hernn Medina,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017370,167241;267742,Mara C. Medina | Mara Medina,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,167241,Mara C. Medina,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017371,167243;267747,No Medina | No Medina,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167243,No Medina,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017372,167247;267759,Szilvia Mednynszki | Szilvia Mednynszki,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167247,Szilvia Mednynszki,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017373,167268;267840,Majda Mehmedovi | Majda Mehmedovi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167268,Majda Mehmedovi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017374,167272;267872,Gnther Meier | Gnther Meier,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167272,Gnther Meier,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017375,167288;267932,Jochen Meiner | Jochen Meiner,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167288,Jochen Meiner,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017376,167292;267941,Grard Meister | Grard Meister,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,267941,Grard Meister,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017377,167314;267999,Abebe Mekonnen | Abebe Mekonnen,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,167314,Abebe Mekonnen,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017378,167318;268006,Zambia Melakhroinou | Zambia Melakhroinou,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167318,Zambia Melakhroinou,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017379,167321;268009,Joliane L. Melanon | Joliane Melanon,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,167321,Joliane L. Melanon,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017380,167339;268055,Khristos Meletoglou | Khristos Meletoglou,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167339,Khristos Meletoglou,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017381,167340;268056,Yvonne Meley | Yvonne Meley,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,268056,Yvonne Meley,1/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017382,167349;268097,Zoltn Melis | Zoltn Melis,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167349,Zoltn Melis,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017383,167371;268209,Refik Memievi | Refik Memievi,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167371,Refik Memievi,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017384,167395;268251,Diliana Mndez | Diliana Mndez,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167395,Diliana Mndez,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT017385,167406;268261,Norberto E. Mndez | Norberto Mndez,2,fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,167406,Norberto E. Mndez,3/1,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT017386,167472;268528,Nouria Mrah-Benida | Nouria Mrah-benida,2,fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,167472,Nouria Mrah-Benida,3/1,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
