componente_evento,id_evento_origen,nombre_origen,id_evento_canonico_propuesto,nombre_canonico_propuesto,merge_propuesto,estado_componente,razon
EV00248,2497,"Art Competitions Mixed Literature, Unknown Event",2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2519,Art Competitions Mixed Music,2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2548,Art Competitions Mixed Unknown Event,2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2555,"Art Competitions Mixed Music, Vocals",2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2556,"Art Competitions Mixed Literature, Dramatic Works",2556,"Art Competitions Mixed Literature, Dramatic Works",NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2587,"Art Competitions Mixed Literature, Epic Works",2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00248,2616,"Art Competitions Mixed Music, Unknown Event",2556,"Art Competitions Mixed Literature, Dramatic Works",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00249,2301,Sailing Mixed 5.5 metres,2301,Sailing Mixed 5.5 metres,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00249,2611,Sailing Mixed 6.5 metres,2301,Sailing Mixed 5.5 metres,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00250,2312,Athletics Men's Pentathlon (Ancient),2312,Athletics Men's Pentathlon (Ancient),NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00250,2454,Athletics Men's Pentathlon,2312,Athletics Men's Pentathlon (Ancient),YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00251,2442,Snowboarding Men's Giant Slalom,2443,Snowboarding Men's Parallel Giant Slalom,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00251,2443,Snowboarding Men's Parallel Giant Slalom,2443,Snowboarding Men's Parallel Giant Slalom,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00252,2541,Snowboarding Women's Giant Slalom,2567,Snowboarding Women's Parallel Giant Slalom,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00252,2567,Snowboarding Women's Parallel Giant Slalom,2567,Snowboarding Women's Parallel Giant Slalom,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00253,2581,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",2581,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00253,2626,"Shooting Men's Military Rifle, Standing, 300 metres",2581,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00254,2675,Men's Pair Team,2675,Men's Pair Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00254,3062,Men's Pair,2675,Men's Pair Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00255,2724,Women's Synchronised 3m Springboard Team,2724,Women's Synchronised 3m Springboard Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00255,3104,Women's Synchronised 3m Springboard,2724,Women's Synchronised 3m Springboard Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00256,2743,Mixed 4 x 100m Medley Relay Team,2743,Mixed 4 x 100m Medley Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00256,3097,Mixed 4 x 100m Medley Relay,2743,Mixed 4 x 100m Medley Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00257,2749,Men's 4 x 100m Freestyle Relay Team,2749,Men's 4 x 100m Freestyle Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00257,3096,Men's 4 x 100m Freestyle Relay,2749,Men's 4 x 100m Freestyle Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00258,2756,Men's Kayak,3005,Men's Kayak Single,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00258,3005,Men's Kayak Single,3005,Men's Kayak Single,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00258,3006,Men's Kayak Cross,3005,Men's Kayak Single,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00259,2758,Men's Eight Team,2758,Men's Eight Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00259,3071,Men's Eight,2758,Men's Eight Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00260,2789,Women's Synchronised 10m Platform Team,2789,Women's Synchronised 10m Platform Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00260,3014,Women's Synchronised 10m Platform,2789,Women's Synchronised 10m Platform Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00261,2798,Women's 4 x 100m Freestyle Relay Team,2798,Women's 4 x 100m Freestyle Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00261,3041,Women's 4 x 100m Freestyle Relay,2798,Women's 4 x 100m Freestyle Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00262,2799,Women's Pair Team,2799,Women's Pair Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00262,3045,Women's Pair,2799,Women's Pair Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00263,2829,Women's Eight Team,2829,Women's Eight Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00263,3072,Women's Eight,2829,Women's Eight Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00264,2835,Women's Light (57-60kg),2835,Women's Light (57-60kg),NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00264,3020,Women's 60kg,2835,Women's Light (57-60kg),YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00265,2852,Women's 4 x 200m Freestyle Relay Team,2852,Women's 4 x 200m Freestyle Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00265,3101,Women's 4 x 200m Freestyle Relay,2852,Women's 4 x 200m Freestyle Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00266,2876,Women's 4 x 100m Medley Relay Team,2876,Women's 4 x 100m Medley Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00266,3025,Women's 4 x 100m Medley Relay,2876,Women's 4 x 100m Medley Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00267,2887,Women's Canoe Double 500m Team,2887,Women's Canoe Double 500m Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00267,3077,Women's Canoe Double 500m,2887,Women's Canoe Double 500m Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00268,2891,Men's 4 x 100m Medley Relay Team,2891,Men's 4 x 100m Medley Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00268,3043,Men's 4 x 100m Medley Relay,2891,Men's 4 x 100m Medley Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00269,2899,Women's Four Team,2899,Women's Four Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00269,3046,Women's Four,2899,Women's Four Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00270,2901,Men's Kayak Four 500m Team,2901,Men's Kayak Four 500m Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00270,3092,Men's Kayak Four 500m,2901,Men's Kayak Four 500m Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00271,2910,Men's 4 x 200m Freestyle Relay Team,2910,Men's 4 x 200m Freestyle Relay Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00271,3103,Men's 4 x 200m Freestyle Relay,2910,Men's 4 x 200m Freestyle Relay Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00272,2920,Women's Kayak Double 500m Team,2920,Women's Kayak Double 500m Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00272,3019,Women's Kayak Double 500m,2920,Women's Kayak Double 500m Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00273,2953,Men's Synchronised 10m Platform Team,2953,Men's Synchronised 10m Platform Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00273,3013,Men's Synchronised 10m Platform,2953,Men's Synchronised 10m Platform Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00274,2973,Men's Canoe,3067,Men's Canoe Single,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00274,3067,Men's Canoe Single,3067,Men's Canoe Single,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00275,2974,Men's Four Team,2974,Men's Four Team,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00275,3070,Men's Four,2974,Men's Four Team,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00276,2978,Women's Canoe,3079,Women's Canoe Single,YES,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
EV00276,3079,Women's Canoe Single,3079,Women's Canoe Single,NO,SAFE_EVENT_COMPONENT,"Todos los pares internos son SAFE_ALIAS; atributos de dominio homogéneos; canon elegido por información, calidad de fuente, cobertura y desempate por ID."
