id_evento_a,nombre_a,id_evento_b,nombre_b,deporte,disciplina,genero_a,genero_b,similitud,regla_detectada,auto_merge_candidate,razon
1219,"5 kilometres, Women (Olympic)",1223,"3 × 5 kilometres Relay, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1219,"5 kilometres, Women (Olympic)",1232,"5/10 kilometres Pursuit, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.825397,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1219,"5 kilometres, Women (Olympic)",1233,"4 × 5 kilometres Relay, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1219,"5 kilometres, Women (Olympic)",1235,"5/5 kilometres Pursuit, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1220,"10 kilometres, Women (Olympic)",1232,"5/10 kilometres Pursuit, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.84375,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1232,"5/10 kilometres Pursuit, Women (Olympic)",1235,"5/5 kilometres Pursuit, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.958904,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1234,"15 kilometres, Women (Olympic)",1266,"15 kilometres Skiathlon, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.84375,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1261,"Sprint, Women (Olympic)",1268,"Team Sprint, Women (Olympic)",Skiing,Cross Country Skiing,WOMEN,WOMEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2148,Cross Country Skiing Women's 5 kilometres,2182,Cross Country Skiing Women's 3 x 5 kilometres Relay,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.891304,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2148,Cross Country Skiing Women's 5 kilometres,2365,Cross Country Skiing Women's 5/10 kilometres Pursuit,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.88172,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2148,Cross Country Skiing Women's 5 kilometres,2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.891304,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2148,Cross Country Skiing Women's 5 kilometres,2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.891304,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2149,Cross Country Skiing Women's 10 kilometres,2365,Cross Country Skiing Women's 5/10 kilometres Pursuit,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.893617,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2365,Cross Country Skiing Women's 5/10 kilometres Pursuit,2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.970874,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2418,Cross Country Skiing Women's Sprint,2451,Cross Country Skiing Women's Team Sprint,Skiing,Cross Country Skiing,WOMEN,WOMEN,0.933333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1296,"Moguls, Men (Olympic)",1326,"Moguls, Men (Olympic (non-medal))",Skiing,Freestyle Skiing,MEN,MEN,0.782609,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1314,"Aerials, Men (Olympic (non-medal))",1315,"Aerials, Men (Olympic)",Skiing,Freestyle Skiing,MEN,MEN,0.791667,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1251,"Moguls, Women (Olympic)",1265,"Moguls, Women (Olympic (non-medal))",Skiing,Freestyle Skiing,WOMEN,WOMEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1255,"Aerials, Women (Olympic (non-medal))",1256,"Aerials, Women (Olympic)",Skiing,Freestyle Skiing,WOMEN,WOMEN,0.807692,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
615,"Military Ski Patrol, Men (Olympic)",737,"Military Ski Patrol, Men (Olympic (non-medal))",Skiing,Military Ski Patrol,MEN,MEN,0.861111,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
615,"Military Ski Patrol, Men (Olympic)",2494,Military Ski Patrol Men's Military Ski Patrol,Skiing,Military Ski Patrol,MEN,MEN,0.684211,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1330,"Individual, Men (Olympic)",1332,"Large Hill, Individual, Men (Olympic)",Skiing,Military Ski Patrol,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
617,"Individual, Men (Olympic)",1323,"Large Hill, Individual, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
617,"Individual, Men (Olympic)",1349,"Normal Hill, Individual, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.785714,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
617,"Individual, Men (Olympic)",1370,"Large Hill / 10 km, Individual, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.721311,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1273,"Team, Men (Olympic)",1341,"Large Hill, Team, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.744186,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1323,"Large Hill, Individual, Men (Olympic)",1370,"Large Hill / 10 km, Individual, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.916667,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1349,"Normal Hill, Individual, Men (Olympic)",1369,"Normal Hill / 10 km, Individual, Men (Olympic)",Skiing,Nordic Combined,MEN,MEN,0.918919,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2105,Nordic Combined Men's Individual,2531,"Nordic Combined Men's Normal Hill / 10 km, Individual",Skiing,Nordic Combined,MEN,MEN,0.780488,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2105,Nordic Combined Men's Individual,2532,"Nordic Combined Men's Large Hill / 10 km, Individual",Skiing,Nordic Combined,MEN,MEN,0.790123,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1859,"Normal Hill, Team, Mixed Youth (YOG)",1898,"Normal Hill, Team, Mixed (Olympic)",Skiing,Nordic Combined,MIXED,MIXED,0.774194,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1282,"Large Hill, Individual, Men (Olympic)",1420,"Individual, Men (Olympic)",Skiing,Ski Jumping,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1284,"Normal Hill, Individual, Men (Olympic)",1420,"Individual, Men (Olympic)",Skiing,Ski Jumping,MEN,MEN,0.785714,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1802,"Normal Hill, Individual, Boys (YOG)",1868,"Normal Hill / 6 km, Individual, Boys (YOG)",Skiing,Ski Jumping,MEN,MEN,0.925373,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1480,"Normal Hill, Team, Mixed (Olympic)",1862,"Normal Hill, Team, Mixed Youth (YOG)",Skiing,Ski Jumping,MIXED,MIXED,0.806452,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1861,"Normal Hill, Individual, Girls (YOG)",1863,"Normal Hill / 4 km, Individual, Girls (YOG)",Skiing,Ski Jumping,WOMEN,WOMEN,0.927536,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1432,"Giant Slalom, Men (Olympic)",1433,"Parallel Giant Slalom, Men (Olympic)",Skiing,Snowboard,MEN,MEN,0.842105,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1433,"Parallel Giant Slalom, Men (Olympic)",1436,"Parallel Slalom, Men (Olympic)",Skiing,Snowboard,MEN,MEN,0.9,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2442,Snowboarding Men's Giant Slalom,2443,Snowboarding Men's Parallel Giant Slalom,Skiing,Snowboard,MEN,MEN,0.873239,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2443,Snowboarding Men's Parallel Giant Slalom,2445,Snowboarding Men's Parallel Slalom,Skiing,Snowboard,MEN,MEN,0.918919,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1434,"Giant Slalom, Women (Olympic)",1440,"Parallel Giant Slalom, Women (Olympic)",Skiing,Snowboard,WOMEN,WOMEN,0.852459,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1440,"Parallel Giant Slalom, Women (Olympic)",1450,"Parallel Slalom, Women (Olympic)",Skiing,Snowboard,WOMEN,WOMEN,0.90625,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2541,Snowboarding Women's Giant Slalom,2567,Snowboarding Women's Parallel Giant Slalom,Skiing,Snowboard,WOMEN,WOMEN,0.88,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2567,Snowboarding Women's Parallel Giant Slalom,2572,Snowboarding Women's Parallel Slalom,Skiing,Snowboard,WOMEN,WOMEN,0.923077,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1886,"Combined, Men (Olympic)",2994,Men's Combined,Sport Climbing,Sport Climbing,MEN,MEN,0.470588,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1881,"Combined, Women (Olympic)",2992,Women's Combined,Sport Climbing,Sport Climbing,WOMEN,WOMEN,0.421053,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
4,"Singles, Men (Olympic)",2745,Men's Singles,Table Tennis,Table Tennis,MEN,MEN,0.4375,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
54,"Team, Men (Olympic)",2909,Men's Team,Table Tennis,Table Tennis,MEN,MEN,0.307692,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1475,"Doubles, Mixed (Olympic)",3052,Mixed Doubles,Table Tennis,Table Tennis,MIXED,MIXED,0.411765,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
2746,Mixed Doubles Team,3052,Mixed Doubles,Table Tennis,Table Tennis,MIXED,MIXED,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
31,"Singles, Women (Olympic)",2952,Women's Singles,Table Tennis,Table Tennis,WOMEN,WOMEN,0.388889,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
37,"Team, Women (Olympic)",2693,Women's Team,Table Tennis,Table Tennis,WOMEN,WOMEN,0.466667,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1399,"Welterweight, Women (Olympic)",1403,"Welterweight, Women (Olympic (non-medal))",Taekwondo,Taekwondo,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1401,"Heavyweight, Women (Olympic)",1406,"Heavyweight, Women (Olympic (non-medal))",Taekwondo,Taekwondo,WOMEN,WOMEN,0.833333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1,"Singles, Men (Olympic)",19,"Singles, Men (Olympic (non-medal))",Tennis,Tennis,MEN,MEN,0.791667,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1,"Singles, Men (Olympic)",2897,Men's Singles,Tennis,Tennis,MEN,MEN,0.4375,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
